reg,fleet_number,new_account_number,column_name,ip_address
HZ08WVGP,null,EPSC-0001,skylink_pro_ip,59.90.1.146
JF74XDGP,null,EPSC-0001,skylink_pro_ip,58.92.1.155
JF74XGGP M,null,EPSC-0001,skylink_pro_ip,58.202.1.208
JF74XHGP M,null,EPSC-0001,skylink_pro_ip,58.211.1.247
JF74YHGP,null,EPSC-0001,skylink_pro_ip,59.98.1.206
JF74YJGP,null,EPSC-0001,skylink_pro_ip,58.204.1.135
JF74YXGP M,null,EPSC-0001,skylink_pro_ip,58.204.1.129
JJ25XBGP,null,EPSC-0001,skylink_pro_ip,59.113.1.62
JK68CLGP,null,EPSC-0001,skylink_pro_ip,57.164.1.169
JK68DFGP,null,EPSC-0001,skylink_pro_ip,59.112.1.242
JK68DMGP M,null,EPSC-0001,skylink_pro_ip,57.163.1.233
JK68FMGP,null,EPSC-0001,skylink_pro_ip,60.2.1.5
JL64YJGP,null,EPSC-0001,skylink_pro_ip,59.132.1.44
JL64ZGGP,null,EPSC-0001,skylink_pro_ip,59.113.1.54
JL65BBGP,null,EPSC-0001,skylink_pro_ip,59.97.1.10
JL65CPGP,null,EPSC-0001,skylink_pro_ip,59.92.1.4
JL65GHGP M,null,EPSC-0001,skylink_pro_ip,59.96.1.165
JL65HNGP,null,EPSC-0001,skylink_pro_ip,59.95.1.108
JL65HXGP,null,EPSC-0001,skylink_pro_ip,59.113.1.38
JM27KHGP,null,EPSC-0001,skylink_pro_ip,61.175.2.177
JR30SXGP,null,EPSC-0001,skylink_pro_ip,57.164.1.135
JR30SZGP,null,EPSC-0001,skylink_pro_ip,57.163.1.232
JR30TFGP,null,EPSC-0001,skylink_pro_ip,59.95.1.114
JR30TKGP M,null,EPSC-0001,skylink_pro_ip,59.98.1.199
JR30VBGP,null,EPSC-0001,skylink_pro_ip,54.9.1.91
JT07LVGP,null,EPSC-0001,skylink_pro_ip,58.213.1.27
JV26PXGP,null,EPSC-0001,skylink_pro_ip,57.163.1.206
JV26RJGP M,null,EPSC-0001,skylink_pro_ip,59.98.1.3
JV26SNGP,null,EPSC-0001,skylink_pro_ip,58.212.1.41
JV26XMGP,null,EPSC-0001,skylink_pro_ip,59.99.1.107
JV26ZJGP M,null,EPSC-0001,skylink_pro_ip,58.20.1.68
JV34JJGP M,null,EPSC-0001,skylink_pro_ip,59.96.1.128
JV89RFGP,null,EPSC-0001,skylink_pro_ip,58.207.1.170
JX63CJGP,null,EPSC-0001,skylink_pro_ip,61.251.1.52
JX63CSGP,null,EPSC-0001,skylink_pro_ip,58.202.1.219
JX63GBGP,null,EPSC-0001,skylink_pro_ip,61.251.1.12
JY00XCGP,null,EPSC-0001,skylink_pro_ip,59.91.1.171
JY54VNGP,null,EPSC-0001,skylink_pro_ip,57.164.1.32
JY54WJGP M,null,EPSC-0001,skylink_pro_ip,59.96.1.112
JY54WZGP,null,EPSC-0001,skylink_pro_ip,58.98.1.8
JY54XGGP,null,EPSC-0001,skylink_pro_ip,58.202.1.201
JY54XJGP,null,EPSC-0001,skylink_pro_ip,58.211.1.220
JY54XRGP,null,EPSC-0001,skylink_pro_ip,58.107.1.71
JY54XWGP M,null,EPSC-0001,skylink_pro_ip,57.164.1.6
KB24WLGP,null,EPSC-0001,skylink_pro_ip,57.163.1.227
KB24WNGP,null,EPSC-0001,skylink_pro_ip,58.43.1.187
KB24WWGP,null,EPSC-0001,skylink_pro_ip,59.98.1.17
KB24XFGP,null,EPSC-0001,skylink_pro_ip,58.202.1.202
KB24XHGP,null,EPSC-0001,skylink_pro_ip,61.251.1.117
KD05WCGP,null,EPSC-0001,skylink_pro_ip,59.97.1.55
KF84HMGP,null,EPSC-0001,skylink_pro_ip,63.213.2.82
KF84HXGP,null,EPSC-0001,skylink_pro_ip,63.213.2.131
KF84NVGP,null,EPSC-0001,skylink_pro_ip,57.164.1.16
KG32NLGP,null,EPSC-0001,skylink_pro_ip,63.213.2.151
KG32NTGP,null,EPSC-0001,skylink_pro_ip,59.98.1.36
KG32NXGP,null,EPSC-0001,skylink_pro_ip,58.207.1.194
KK81SMGP,null,EPSC-0001,skylink_pro_ip,58.207.1.172
KY69YCGP,null,EPSC-0001,skylink_pro_ip,57.165.1.35
KY69YHGP,null,EPSC-0001,skylink_pro_ip,60.1.1.194
KY69YNGP,null,EPSC-0001,skylink_pro_ip,57.163.1.223
LG23JMGP,null,EPSC-0001,skylink_pro_ip,57.164.1.1
LJ82PTGP,null,EPSC-0001,skylink_pro_ip,61.13.2.97
LP43WTGP,null,EPSC-0001,skylink_pro_ip,57.164.1.221
LZ23HTGP,null,EPSC-0001,skylink_pro_ip,58.212.1.138
LZ62CWGP,null,EPSC-0001,skylink_pro_ip,58.20.1.165
M-EFV337GP,null,EPSC-0001,skylink_pro_ip,59.98.1.219
MH84TCGP,null,EPSC-0001,null,null
"MK88LKGP ",null,EPSC-0001,skylink_pro_ip,58.207.1.242
MK88LTGP,null,EPSC-0001,skylink_pro_ip,58.92.1.158
MK88MLGP,null,EPSC-0001,skylink_pro_ip,59.112.1.212
MK88MPGP,null,EPSC-0001,skylink_pro_ip,58.43.1.136
MK88PSGP,null,EPSC-0001,skylink_pro_ip,57.163.1.253
MK88RHGP,null,EPSC-0001,skylink_pro_ip,59.95.1.128
MWT188GP M,null,EPSC-0001,skylink_pro_ip,59.99.1.88
WCX045GP,null,EPSC-0001,skylink_pro_ip,59.95.1.248
WKL766GP,null,EPSC-0001,skylink_pro_ip,58.204.1.59
WLD585GP,null,EPSC-0001,skylink_pro_ip,58.21.1.76
WLD641GP M,null,EPSC-0001,skylink_pro_ip,58.21.1.87
WNG807GP,null,EPSC-0001,skylink_pro_ip,58.211.1.227
XLH494GP M,null,EPSC-0001,skylink_pro_ip,58.213.1.47
XLH496GP M,null,EPSC-0001,skylink_pro_ip,59.98.1.225
XNP352GP M,null,EPSC-0001,skylink_pro_ip,58.202.1.207
YBF920GP,null,EPSC-0001,skylink_pro_ip,58.98.1.13
XGT084GP,null,EUXX-0001,null,null
JF68WWGP,null,FIRS-0001,skylink_pro_ip,54.91.1.227
KT82JDGP,null,FIRS-0001,skylink_pro_ip,53.72.1.109
"FZ47RFGP ",N/A,FRSU-0001,skylink_pro_ip,62.137.2.208
"HP15DRGP ",N/A,FRSU-0001,null,null
KB81DNGP,N/A,FRSU-0001,skylink_pro_ip,53.16.1.1
KC04ZMGP,N/A,FRSU-0001,skylink_pro_ip,62.137.2.220
KD38WWGP,N/A,FRSU-0001,skylink_pro_ip,54.92.1.6
KD38XJGP,N/A,FRSU-0001,skylink_pro_ip,62.137.2.223
"KW42XTGP ",N/A,FRSU-0001,skylink_pro_ip,49.78.2.159
"LF15LYGP   ",N/A,FRSU-0001,skylink_pro_ip,60.42.2.62
MM28DGGP,N/A,FRSU-0001,skylink_pro_ip,56.8.3.90
null,FSI666,FRSU-0001,skylink_pro_ip,60.115.1.25
null,FSI643,FRSU-0001,skylink_pro_ip,51.166.1.223
null,FSI642,FRSU-0001,skylink_pro_ip,52.81.1.21
null,FSI641,FRSU-0001,skylink_pro_ip,58.40.1.35
null,FSI639,FRSU-0001,skylink_pro_ip,52.107.1.46
null,FSI638,FRSU-0001,skylink_pro_ip,58.204.1.139
null,FSI637,FRSU-0001,skylink_pro_ip,54.93.1.37
null,FSI636,FRSU-0001,skylink_pro_ip,58.204.1.31
null,FSI635,FRSU-0001,skylink_pro_ip,58.212.1.124
null,FSI634,FRSU-0001,skylink_pro_ip,58.212.1.253
null,FSI633,FRSU-0001,skylink_pro_ip,58.212.1.255
null,FSI632,FRSU-0001,skylink_pro_ip,58.213.1.23
null,FSI631,FRSU-0001,skylink_pro_ip,59.97.1.202
null,FSI592,FRSU-0001,skylink_pro_ip,52.245.1.164
null,FSI591,FRSU-0001,skylink_pro_ip,51.110.1.47
null,FSI590,FRSU-0001,skylink_pro_ip,51.109.1.233
null,FSI626,FRSU-0001,skylink_pro_ip,58.207.1.215
null,FSI625,FRSU-0001,skylink_pro_ip,51.20.1.24
null,FSI623,FRSU-0001,skylink_pro_ip,50.166.1.130
null,FSI622,FRSU-0001,skylink_pro_ip,51.74.1.83
null,FSI621,FRSU-0001,skylink_pro_ip,51.74.1.29
null,FSI620,FRSU-0001,skylink_pro_ip,50.166.1.128
null,FSI618,FRSU-0001,skylink_pro_ip,51.109.1.223
null,FSI617,FRSU-0001,skylink_pro_ip,51.209.1.185
null,FSI616,FRSU-0001,skylink_pro_ip,50.231.1.172
null,FSI615,FRSU-0001,skylink_pro_ip,51.74.1.131
null,FSI614,FRSU-0001,skylink_pro_ip,50.225.1.38
null,FSI613,FRSU-0001,skylink_pro_ip,54.92.1.139
null,FSI612,FRSU-0001,skylink_pro_ip,52.107.1.42
null,FSI611,FRSU-0001,skylink_pro_ip,54.44.1.217
null,FSI610,FRSU-0001,skylink_pro_ip,51.56.1.48
null,FSI609,FRSU-0001,skylink_pro_ip,51.209.1.153
null,FSI608,FRSU-0001,skylink_pro_ip,53.73.1.85
null,FSI607,FRSU-0001,skylink_pro_ip,51.209.1.75
null,FSI606,FRSU-0001,skylink_pro_ip,51.209.1.178
null,FSI605,FRSU-0001,skylink_pro_ip,54.93.1.43
null,FSI604,FRSU-0001,skylink_pro_ip,51.21.1.103
null,FSI603,FRSU-0001,skylink_pro_ip,53.72.1.34
null,FSI602,FRSU-0001,skylink_pro_ip,52.245.1.130
null,FSI600,FRSU-0001,skylink_pro_ip,51.109.1.165
null,FSI599,FRSU-0001,skylink_pro_ip,52.105.1.157
null,FSI598,FRSU-0001,skylink_pro_ip,51.73.1.146
null,FSI597,FRSU-0001,skylink_pro_ip,52.107.1.23
null,FSI596,FRSU-0001,skylink_pro_ip,52.106.1.244
null,FSI595,FRSU-0001,skylink_pro_ip,50.167.1.174
null,FSI594,FRSU-0001,skylink_pro_ip,51.210.1.86
null,FSI593,FRSU-0001,skylink_pro_ip,52.124.1.214
null,FSI553,FRSU-0001,skylink_pro_ip,58.20.1.67
null,FSI552,FRSU-0001,skylink_pro_ip,58.92.1.182
null,FSI551,FRSU-0001,skylink_pro_ip,59.97.1.143
null,FSI588,FRSU-0001,skylink_pro_ip,51.56.1.99
null,FSI587,FRSU-0001,skylink_pro_ip,52.106.1.245
null,FSI193,FRSU-0001,skylink_pro_ip,58.212.1.158
null,FSI219,FRSU-0001,skylink_pro_ip,54.126.1.79
null,FSI221,FRSU-0001,skylink_pro_ip,54.126.1.52
null,FSI251,FRSU-0001,skylink_pro_ip,58.213.1.76
null,FSI278,FRSU-0001,skylink_pro_ip,59.98.1.203
null,FSI308,FRSU-0001,skylink_pro_ip,59.97.1.99
null,FSI586,FRSU-0001,skylink_pro_ip,51.74.1.119
null,FSI585,FRSU-0001,skylink_pro_ip,52.107.1.76
null,FSI584,FRSU-0001,skylink_pro_ip,51.160.1.172
null,FSI583,FRSU-0001,skylink_pro_ip,51.110.1.133
null,FSI582,FRSU-0001,skylink_pro_ip,52.106.1.29
null,FSI581,FRSU-0001,skylink_pro_ip,50.167.1.186
null,FSI580,FRSU-0001,skylink_pro_ip,52.244.1.253
null,FSI579,FRSU-0001,skylink_pro_ip,51.73.1.170
null,FSI578,FRSU-0001,skylink_pro_ip,54.45.1.60
null,FSI577,FRSU-0001,skylink_pro_ip,51.209.1.120
null,FSI576,FRSU-0001,skylink_pro_ip,50.225.1.55
null,FSI575,FRSU-0001,skylink_pro_ip,57.164.1.152
null,FSI311,FRSU-0001,skylink_pro_ip,59.136.1.140
null,FSI331,FRSU-0001,skylink_pro_ip,59.136.1.241
null,FSI365,FRSU-0001,skylink_pro_ip,59.132.1.33
null,FSI411,FRSU-0001,skylink_pro_ip,59.113.1.56
null,FSI429,FRSU-0001,skylink_pro_ip,59.113.1.63
null,FSI451,FRSU-0001,skylink_pro_ip,59.96.1.169
null,FSI474,FRSU-0001,skylink_pro_ip,59.96.1.113
null,FSI480,FRSU-0001,skylink_pro_ip,59.96.1.211
null,FSI495,FRSU-0001,skylink_pro_ip,59.111.1.183
null,FSI516,FRSU-0001,skylink_pro_ip,53.73.1.113
null,FSI548,FRSU-0001,skylink_pro_ip,58.97.1.211
null,FSI550,FRSU-0001,skylink_pro_ip,58.97.1.253
null,FSI557,FRSU-0001,skylink_pro_ip,58.92.1.164
null,FSI573,FRSU-0001,skylink_pro_ip,58.204.1.87
null,FSI589,FRSU-0001,skylink_pro_ip,51.209.1.216
null,FSI601,FRSU-0001,skylink_pro_ip,51.74.1.90
null,FSI619,FRSU-0001,skylink_pro_ip,51.21.1.59
null,FSI624,FRSU-0001,skylink_pro_ip,51.109.1.157
null,FSI150,FRSU-0001,skylink_pro_ip,57.165.1.10
null,FSI645,FRSU-0001,skylink_pro_ip,58.92.1.184
null,FSI646,FRSU-0001,skylink_pro_ip,54.46.1.164
null,FSI647,FRSU-0001,skylink_pro_ip,53.73.1.47
null,FSI627,FRSU-0001,skylink_pro_ip,59.91.1.63
null,FSI648,FRSU-0001,skylink_pro_ip,51.56.1.128
null,FSI649,FRSU-0001,skylink_pro_ip,51.56.1.120
null,FSI650,FRSU-0001,skylink_pro_ip,51.161.1.10
null,FSI651,FRSU-0001,skylink_pro_ip,51.74.1.37
null,FSI652,FRSU-0001,skylink_pro_ip,51.210.1.59
null,FSI653,FRSU-0001,skylink_pro_ip,51.56.1.63
null,FSI654,FRSU-0001,skylink_pro_ip,52.83.1.60
null,FSI655,FRSU-0001,skylink_pro_ip,51.20.1.2
null,FSI656,FRSU-0001,skylink_pro_ip,51.73.1.184
null,FSI657,FRSU-0001,skylink_pro_ip,51.160.1.175
null,FSI574,FRSU-0001,skylink_pro_ip,57.164.1.148
null,FSI658,FRSU-0001,skylink_pro_ip,52.83.1.84
null,FSI660,FRSU-0001,skylink_pro_ip,51.8.1.97
null,FSI661,FRSU-0001,skylink_pro_ip,51.166.1.206
null,FSI572,FRSU-0001,skylink_pro_ip,57.164.1.147
null,FSI662,FRSU-0001,skylink_pro_ip,53.73.1.52
null,FSI571,FRSU-0001,skylink_pro_ip,59.91.1.21
null,FSI663,FRSU-0001,skylink_pro_ip,51.74.1.76
null,FSI628,FRSU-0001,skylink_pro_ip,53.72.1.8
null,FSI629,FRSU-0001,skylink_pro_ip,58.204.1.56
null,FSI630,FRSU-0001,skylink_pro_ip,59.99.1.50
null,FSI669,FRSU-0001,skylink_pro_ip,51.210.1.194
null,FSI670,FRSU-0001,skylink_pro_ip,50.231.1.140
null,FSI671,FRSU-0001,skylink_pro_ip,52.124.1.246
null,FSI672,FRSU-0001,skylink_pro_ip,50.167.1.189
null,FSI673,FRSU-0001,skylink_pro_ip,52.82.1.246
null,FSI674,FRSU-0001,skylink_pro_ip,54.91.1.160
null,FSI640,FRSU-0001,skylink_pro_ip,53.75.1.27
null,FSI675,FRSU-0001,skylink_pro_ip,58.92.1.96
null,FSI677,FRSU-0001,skylink_pro_ip,50.138.2.33
null,FSI678,FRSU-0001,skylink_pro_ip,50.7.2.119
null,FSI679,FRSU-0001,skylink_pro_ip,50.9.2.21
null,FSI680,FRSU-0001,skylink_pro_ip,50.8.2.72
null,FSI681,FRSU-0001,skylink_pro_ip,50.8.2.237
null,FSI682,FRSU-0001,skylink_pro_ip,51.209.1.248
null,FSI683,FRSU-0001,skylink_pro_ip,53.15.1.92
null,FSI684,FRSU-0001,skylink_pro_ip,50.8.2.108
null,FSI570,FRSU-0001,skylink_pro_ip,58.204.1.160
null,FSI569,FRSU-0001,skylink_pro_ip,57.164.1.214
null,FSI685,FRSU-0001,skylink_pro_ip,49.68.2.7
null,FSI568,FRSU-0001,skylink_pro_ip,59.99.1.116
null,FSI686,FRSU-0001,skylink_pro_ip,50.8.2.17
null,FSI687,FRSU-0001,skylink_pro_ip,50.8.2.250
null,FSI688,FRSU-0001,skylink_pro_ip,50.7.2.165
null,FSI689,FRSU-0001,skylink_pro_ip,50.7.2.118
null,FSI690,FRSU-0001,skylink_pro_ip,50.138.2.51
null,FSI691,FRSU-0001,skylink_pro_ip,50.9.2.28
null,FSI692,FRSU-0001,skylink_pro_ip,50.8.2.62
null,FSI694,FRSU-0001,skylink_pro_ip,50.8.2.244
null,FSI567,FRSU-0001,skylink_pro_ip,58.107.1.23
null,FSI695,FRSU-0001,skylink_pro_ip,50.138.2.37
null,FSI696,FRSU-0001,skylink_pro_ip,50.9.2.29
null,FSI697,FRSU-0001,skylink_pro_ip,49.68.2.5
null,FSI698,FRSU-0001,skylink_pro_ip,53.218.1.196
null,FSI699,FRSU-0001,skylink_pro_ip,50.9.2.7
null,FSI700,FRSU-0001,skylink_pro_ip,50.138.2.13
null,FSI701,FRSU-0001,skylink_pro_ip,54.9.1.101
null,FSI702,FRSU-0001,skylink_pro_ip,50.138.2.34
null,FSI566,FRSU-0001,skylink_pro_ip,58.204.1.106
null,FSI565,FRSU-0001,skylink_pro_ip,57.163.1.251
null,FSI564,FRSU-0001,skylink_pro_ip,59.97.1.65
null,FSI563,FRSU-0001,skylink_pro_ip,57.164.1.209
null,FSI659,FRSU-0001,skylink_pro_ip,53.73.1.226
null,FSI644,FRSU-0001,skylink_pro_ip,54.125.1.202
null,FSI667,FRSU-0001,skylink_pro_ip,52.81.1.74
null,FSI668,FRSU-0001,skylink_pro_ip,52.105.1.186
null,FSI708,FRSU-0001,skylink_pro_ip,53.75.1.157
null,FSI709,FRSU-0001,skylink_pro_ip,50.9.2.16
null,FSI710,FRSU-0001,skylink_pro_ip,50.9.2.24
null,FSI711,FRSU-0001,skylink_pro_ip,50.138.2.17
null,FSI712,FRSU-0001,skylink_pro_ip,50.138.2.53
null,FSI713,FRSU-0001,skylink_pro_ip,50.9.2.17
null,FSI714,FRSU-0001,skylink_pro_ip,50.138.2.12
null,FSI715,FRSU-0001,skylink_pro_ip,50.138.2.58
null,FSI562,FRSU-0001,skylink_pro_ip,57.164.1.230
null,FSI705,FRSU-0001,skylink_pro_ip,50.138.2.109
null,FSI561,FRSU-0001,skylink_pro_ip,57.164.1.22
null,FSI706,FRSU-0001,skylink_pro_ip,50.9.2.51
null,FSI560,FRSU-0001,skylink_pro_ip,58.97.1.252
null,FSI707,FRSU-0001,skylink_pro_ip,50.9.2.46
null,FSI665,FRSU-0001,skylink_pro_ip,52.107.1.34
null,FSI559,FRSU-0001,skylink_pro_ip,58.21.1.92
null,FSI676,FRSU-0001,skylink_pro_ip,50.7.2.232
null,FSI558,FRSU-0001,skylink_pro_ip,58.98.1.11
null,FSI693,FRSU-0001,skylink_pro_ip,50.138.2.59
null,FSI703,FRSU-0001,skylink_pro_ip,62.188.1.187
null,FSI704,FRSU-0001,skylink_pro_ip,50.8.2.240
null,FSI556,FRSU-0001,skylink_pro_ip,59.99.1.34
null,FSI555,FRSU-0001,skylink_pro_ip,58.43.1.183
null,FSI554,FRSU-0001,skylink_pro_ip,58.97.1.208
null,FSI483,FRSU-0001,skylink_pro_ip,59.96.1.201
null,FSI482,FRSU-0001,skylink_pro_ip,59.96.1.151
null,FSI481,FRSU-0001,skylink_pro_ip,59.112.1.228
null,FSI549,FRSU-0001,skylink_pro_ip,58.21.1.57
null,FSI547,FRSU-0001,skylink_pro_ip,58.212.1.197
null,FSI546,FRSU-0001,skylink_pro_ip,58.97.1.94
null,FSI545,FRSU-0001,skylink_pro_ip,52.106.1.64
null,FSI544,FRSU-0001,skylink_pro_ip,52.244.1.171
null,FSI541,FRSU-0001,skylink_pro_ip,53.73.1.216
null,FSI540,FRSU-0001,skylink_pro_ip,51.160.1.71
null,FSI537,FRSU-0001,skylink_pro_ip,51.74.1.48
null,FSI536,FRSU-0001,skylink_pro_ip,52.244.1.172
null,FSI534,FRSU-0001,skylink_pro_ip,51.73.1.251
null,FSI530,FRSU-0001,skylink_pro_ip,53.75.1.123
null,FSI524,FRSU-0001,skylink_pro_ip,50.166.1.116
null,FSI523,FRSU-0001,skylink_pro_ip,53.72.1.83
null,FSI522,FRSU-0001,skylink_pro_ip,59.98.1.191
null,FSI521,FRSU-0001,skylink_pro_ip,52.106.1.155
null,FSI514,FRSU-0001,skylink_pro_ip,54.46.1.131
null,FSI513,FRSU-0001,skylink_pro_ip,53.73.1.142
null,FSI512,FRSU-0001,skylink_pro_ip,54.46.1.70
null,FSI511,FRSU-0001,skylink_pro_ip,54.125.1.113
null,FSI510,FRSU-0001,skylink_pro_ip,54.92.1.151
null,FSI509,FRSU-0001,skylink_pro_ip,51.74.1.44
null,FSI508,FRSU-0001,skylink_pro_ip,52.107.1.31
null,FSI507,FRSU-0001,skylink_pro_ip,54.46.1.44
null,FSI506,FRSU-0001,skylink_pro_ip,59.113.1.83
null,FSI504,FRSU-0001,skylink_pro_ip,51.110.1.50
null,FSI500,FRSU-0001,skylink_pro_ip,53.73.1.128
null,FSI499,FRSU-0001,skylink_pro_ip,57.164.1.244
null,FSI498,FRSU-0001,skylink_pro_ip,54.125.1.209
null,FSI497,FRSU-0001,skylink_pro_ip,54.91.1.93
null,FSI490,FRSU-0001,skylink_pro_ip,59.96.1.171
null,FSI487,FRSU-0001,skylink_pro_ip,59.96.1.254
null,FSI417,FRSU-0001,skylink_pro_ip,59.96.1.23
null,FSI414,FRSU-0001,skylink_pro_ip,59.96.1.222
null,FSI412,FRSU-0001,skylink_pro_ip,59.97.1.201
null,FSI478,FRSU-0001,skylink_pro_ip,59.96.1.213
null,FSI477,FRSU-0001,skylink_pro_ip,59.96.1.133
null,FSI475,FRSU-0001,skylink_pro_ip,59.112.1.243
null,FSI470,FRSU-0001,skylink_pro_ip,59.96.1.200
null,FSI469,FRSU-0001,skylink_pro_ip,59.96.1.231
null,FSI468,FRSU-0001,skylink_pro_ip,59.96.1.109
null,FSI467,FRSU-0001,skylink_pro_ip,59.96.1.228
null,FSI466,FRSU-0001,skylink_pro_ip,53.71.1.255
null,FSI463,FRSU-0001,skylink_pro_ip,53.72.1.12
null,FSI461,FRSU-0001,skylink_pro_ip,53.71.1.248
null,FSI459,FRSU-0001,skylink_pro_ip,59.91.1.106
null,FSI458,FRSU-0001,skylink_pro_ip,59.96.1.28
null,FSI457,FRSU-0001,skylink_pro_ip,59.98.1.13
null,FSI456,FRSU-0001,skylink_pro_ip,59.113.1.76
null,FSI454,FRSU-0001,skylink_pro_ip,59.97.1.151
null,FSI450,FRSU-0001,skylink_pro_ip,59.97.1.236
null,FSI447,FRSU-0001,skylink_pro_ip,59.97.1.253
null,FSI446,FRSU-0001,skylink_pro_ip,59.113.1.96
null,FSI443,FRSU-0001,skylink_pro_ip,59.95.1.233
null,FSI442,FRSU-0001,skylink_pro_ip,59.97.1.86
null,FSI439,FRSU-0001,skylink_pro_ip,59.113.1.60
null,FSI438,FRSU-0001,skylink_pro_ip,59.91.1.123
null,FSI436,FRSU-0001,skylink_pro_ip,59.113.1.52
null,FSI434,FRSU-0001,skylink_pro_ip,59.96.1.117
null,FSI433,FRSU-0001,skylink_pro_ip,59.96.1.91
null,FSI432,FRSU-0001,skylink_pro_ip,59.96.1.127
null,FSI431,FRSU-0001,skylink_pro_ip,59.98.1.79
null,FSI428,FRSU-0001,skylink_pro_ip,59.98.1.123
null,FSI424,FRSU-0001,skylink_pro_ip,59.96.1.25
null,FSI423,FRSU-0001,skylink_pro_ip,59.98.1.69
null,FSI419,FRSU-0001,skylink_pro_ip,59.91.1.118
null,FSI317,FRSU-0001,skylink_pro_ip,59.136.1.212
null,FSI316,FRSU-0001,skylink_pro_ip,59.97.1.117
null,FSI314,FRSU-0001,skylink_pro_ip,59.136.1.129
null,FSI389,FRSU-0001,skylink_pro_ip,59.91.1.18
null,FSI387,FRSU-0001,skylink_pro_ip,59.97.1.212
null,FSI384,FRSU-0001,skylink_pro_ip,59.91.1.117
null,FSI383,FRSU-0001,skylink_pro_ip,59.98.1.71
null,FSI382,FRSU-0001,skylink_pro_ip,59.91.1.120
null,FSI381,FRSU-0001,skylink_pro_ip,59.97.1.97
null,FSI380,FRSU-0001,skylink_pro_ip,54.45.1.106
null,FSI374,FRSU-0001,skylink_pro_ip,59.132.1.7
null,FSI372,FRSU-0001,skylink_pro_ip,59.97.1.16
null,FSI370,FRSU-0001,skylink_pro_ip,59.97.1.248
null,FSI367,FRSU-0001,skylink_pro_ip,59.136.1.166
null,FSI664,FRSU-0001,skylink_pro_ip,50.221.1.48
null,FSI121,FRSU-0001,skylink_pro_ip,54.91.1.179
null,FSI364,FRSU-0001,skylink_pro_ip,59.131.1.252
null,FSI359,FRSU-0001,skylink_pro_ip,59.131.1.255
null,FSI358,FRSU-0001,skylink_pro_ip,59.95.1.229
null,FSI356,FRSU-0001,skylink_pro_ip,59.95.1.242
null,FSI355,FRSU-0001,skylink_pro_ip,59.113.1.128
null,FSI354,FRSU-0001,skylink_pro_ip,59.113.1.138
null,FSI353,FRSU-0001,skylink_pro_ip,59.95.1.214
null,FSI348,FRSU-0001,skylink_pro_ip,59.132.1.23
null,FSI347,FRSU-0001,skylink_pro_ip,59.98.1.89
null,FSI345,FRSU-0001,skylink_pro_ip,59.132.1.26
null,FSI341,FRSU-0001,skylink_pro_ip,59.113.1.144
null,FSI340,FRSU-0001,skylink_pro_ip,59.113.1.154
null,FSI339,FRSU-0001,skylink_pro_ip,59.113.1.145
null,FSI337,FRSU-0001,skylink_pro_ip,59.131.1.254
null,FSI336,FRSU-0001,skylink_pro_ip,59.132.1.16
null,FSI333,FRSU-0001,skylink_pro_ip,59.97.1.193
null,FSI330,FRSU-0001,skylink_pro_ip,59.97.1.165
null,FSI329,FRSU-0001,skylink_pro_ip,59.97.1.174
null,FSI323,FRSU-0001,skylink_pro_ip,59.136.1.143
null,FSI321,FRSU-0001,skylink_pro_ip,59.136.1.122
null,FSI319,FRSU-0001,skylink_pro_ip,59.97.1.106
null,FSI242,FRSU-0001,skylink_pro_ip,54.126.1.56
null,FSI235,FRSU-0001,skylink_pro_ip,53.73.1.121
null,FSI225,FRSU-0001,skylink_pro_ip,53.75.1.102
null,FSI306,FRSU-0001,skylink_pro_ip,59.136.1.145
null,FSI302,FRSU-0001,skylink_pro_ip,59.97.1.45
null,FSI301,FRSU-0001,skylink_pro_ip,59.96.1.193
null,FSI300,FRSU-0001,skylink_pro_ip,59.95.1.161
null,FSI298,FRSU-0001,skylink_pro_ip,59.99.1.159
null,FSI297,FRSU-0001,skylink_pro_ip,59.97.1.136
null,FSI295,FRSU-0001,skylink_pro_ip,59.99.1.110
null,FSI294,FRSU-0001,skylink_pro_ip,59.99.1.122
null,FSI293,FRSU-0001,skylink_pro_ip,59.99.1.102
null,FSI292,FRSU-0001,skylink_pro_ip,59.99.1.134
null,FSI290,FRSU-0001,skylink_pro_ip,59.99.1.143
null,FSI288,FRSU-0001,skylink_pro_ip,59.97.1.215
null,FSI286,FRSU-0001,skylink_pro_ip,59.96.1.9
null,FSI280,FRSU-0001,skylink_pro_ip,59.98.1.53
null,FSI279,FRSU-0001,skylink_pro_ip,59.96.1.122
null,FSI275,FRSU-0001,skylink_pro_ip,58.202.1.210
null,FSI273,FRSU-0001,skylink_pro_ip,59.99.1.100
null,FSI268,FRSU-0001,skylink_pro_ip,58.202.1.205
null,FSI267,FRSU-0001,skylink_pro_ip,58.207.1.205
null,FSI266,FRSU-0001,skylink_pro_ip,58.207.1.204
null,FSI265,FRSU-0001,skylink_pro_ip,58.207.1.229
null,FSI259,FRSU-0001,skylink_pro_ip,58.207.1.197
null,FSI258,FRSU-0001,skylink_pro_ip,58.202.1.206
null,FSI257,FRSU-0001,skylink_pro_ip,58.207.1.214
null,FSI254,FRSU-0001,skylink_pro_ip,58.202.1.216
null,FSI253,FRSU-0001,skylink_pro_ip,59.99.1.9
null,FSI252,FRSU-0001,skylink_pro_ip,58.202.1.217
null,FSI250,FRSU-0001,skylink_pro_ip,59.97.1.152
